0.0	64.0	12.0	2.0	0.0	-384.609	1	0
0.1	64.0	12.0	2.0	0.0	-384.586	1	0
0.2	64.0	12.0	2.0	0.0	-384.563	1	0
0.3	64.0	12.0	2.0	0.0	-384.538	1	0
0.4	64.0	12.0	2.0	0.0	-384.513	1	0
0.5	64.0	12.0	2.0	0.0	-384.486	1	0
0.6	64.0	12.0	2.0	0.0	-384.458	1	0
0.7	64.0	12.0	2.0	0.0	-384.429	1	0
0.8	64.0	12.0	2.0	0.0	-384.399	1	0
0.9	64.0	12.0	2.0	0.0	-384.369	1	0
1.0	64.0	12.0	2.0	0.0	-384.337	1	0
1.1	64.0	12.0	2.0	0.0	-384.304	1	0
1.2	64.0	12.0	2.0	0.0	-384.27	1	0
1.3	64.0	12.0	2.0	0.0	-384.234	1	0
1.4	64.0	12.0	2.0	0.0	-384.198	1	0
1.5	64.0	12.0	2.0	0.0	-384.161	1	0
1.6	64.0	12.0	2.0	0.0	-384.122	1	0
1.7	64.0	12.0	2.0	0.0	-384.083	1	0
1.8	64.0	12.0	2.0	0.0	-384.042	1	0
1.9	64.0	12.0	2.0	0.0	-384.0	1	0
2.0	64.0	12.0	2.0	0.0	-383.957	1	0
2.1	64.0	12.0	2.0	0.0	-383.913	1	0
2.2	64.0	12.0	2.0	0.0	-383.868	1	0
2.3	64.0	12.0	2.0	0.0	-383.821	1	0
2.4	64.0	12.0	2.0	0.0	-383.774	1	0
2.5	64.0	12.0	2.0	0.0	-383.725	1	0
2.6	64.0	12.0	2.0	0.0	-383.675	1	0
2.7	65.0	12.0	2.0	0.0	-383.624	1	0
2.8	65.0	12.0	2.0	0.0	-383.572	1	0
2.9	65.0	12.0	2.0	0.0	-383.518	1	0
3.0	65.0	12.0	2.0	0.0	-383.463	1	0
3.1	65.0	12.0	2.0	0.0	-383.407	1	0
3.2	65.0	13.0	2.0	0.0	-383.35	1	0
3.3	65.0	13.0	2.0	0.0	-383.291	1	0
3.4	65.0	13.0	2.0	0.0	-383.231	1	0
3.5	65.0	13.0	2.0	0.0	-383.17	1	0
3.6	65.0	13.0	2.0	0.0	-383.108	1	0
3.7	64.0	13.0	2.0	0.0	-383.044	1	0
3.8	64.0	13.0	2.0	0.0	-382.979	1	0
3.9	65.0	13.0	2.0	0.0	-382.912	1	0
4.0	65.0	13.0	2.0	0.0	-382.845	1	0
4.1	65.0	13.0	2.0	0.0	-382.776	1	0
4.2	65.0	13.0	2.0	0.0	-382.705	1	0
4.3	65.0	13.0	2.0	0.0	-382.633	1	0
4.4	65.0	13.0	2.0	0.0	-382.56	1	0
4.5	65.0	13.0	2.0	0.0	-382.486	1	0
4.6	65.0	13.0	2.0	0.0	-382.41	1	0
4.7	65.0	13.0	2.0	0.0	-382.332	1	0
4.8	65.0	13.0	2.0	0.0	-382.253	1	0
4.9	65.0	13.0	2.0	0.0	-382.173	1	0
5.0	65.0	13.0	2.0	0.0	-382.092	1	0
5.1	65.0	13.0	2.0	0.0	-382.009	1	0
5.2	65.0	13.0	2.0	0.0	-381.924	1	0
5.3	65.0	13.0	2.0	0.0	-381.838	1	0
5.4	65.0	13.0	2.0	0.0	-381.75	1	0
5.5	65.0	13.0	2.0	0.0	-381.661	1	0
5.6	65.0	13.0	2.0	0.0	-381.57	1	0
5.7	65.0	13.0	2.0	0.0	-381.479	1	0
5.8	65.0	13.0	2.0	0.0	-381.385	1	0
5.9	65.0	13.0	2.0	0.0	-381.29	1	0
6.0	64.0	13.0	2.0	0.0	-381.193	1	0
6.1	64.0	13.0	2.0	0.0	-381.095	1	0
6.2	64.0	14.0	2.0	0.0	-380.995	1	0
6.3	64.0	14.0	2.0	0.0	-380.893	1	0
6.4	64.0	14.0	2.0	0.0	-380.79	1	0
6.5	64.0	14.0	2.0	0.0	-380.686	1	0
6.6	64.0	14.0	2.0	0.0	-380.579	1	0
6.7	64.0	14.0	2.0	0.0	-380.472	1	0
6.8	64.0	14.0	2.0	0.0	-380.362	1	0
6.9	64.0	14.0	2.0	0.0	-380.251	1	0
7.0	64.0	14.0	2.0	0.0	-380.138	1	0
7.1	64.0	15.0	2.0	0.0	-380.023	1	0
7.2	64.0	15.0	2.0	0.0	-379.907	1	0
7.3	64.0	15.0	2.0	0.0	-379.79	1	0
7.4	64.0	15.0	2.0	0.0	-379.67	1	0
7.5	64.0	15.0	2.0	0.0	-379.549	1	0
7.6	64.0	15.0	2.0	0.0	-379.426	1	0
7.7	64.0	15.0	2.0	0.0	-379.301	1	0
7.8	64.0	15.0	2.0	0.0	-379.175	1	0
7.9	64.0	15.0	2.0	0.0	-379.047	1	0
8.0	64.0	16.0	2.0	0.0	-378.917	1	0
8.1	64.0	16.0	2.0	0.0	-378.785	1	0
8.2	64.0	16.0	2.0	0.0	-378.651	1	0
8.3	64.0	16.0	2.0	0.0	-378.516	1	0
8.4	64.0	16.0	2.0	0.0	-378.379	1	0
8.5	64.0	16.0	2.0	0.0	-378.24	1	0
8.6	64.0	16.0	2.0	0.0	-378.1	1	0
8.7	64.0	16.0	2.0	0.0	-377.958	1	0
8.8	64.0	16.0	2.0	0.0	-377.813	1	0
8.9	63.0	16.0	2.0	0.0	-377.667	1	0
9.0	63.0	16.0	2.0	0.0	-377.519	1	0
9.1	63.0	16.0	2.0	0.0	-377.37	1	0
9.2	63.0	16.0	2.0	0.0	-377.218	1	0
9.3	63.0	16.0	2.0	0.0	-377.065	1	0
9.4	63.0	16.0	2.0	0.0	-376.91	1	0
9.5	63.0	16.0	2.0	0.0	-376.752	1	0
9.6	63.0	16.0	2.0	0.0	-376.594	1	0
9.7	63.0	16.0	2.0	0.0	-376.433	1	0
9.8	63.0	16.0	2.0	0.0	-376.27	1	0
9.9	63.0	16.0	2.0	0.0	-376.105	1	0
10.0	63.0	16.0	2.0	0.0	-375.939	1	0
10.1	63.0	16.0	2.0	0.0	-375.77	1	0
10.2	63.0	16.0	2.0	0.0	-375.6	1	0
10.3	63.0	16.0	2.0	0.0	-375.428	1	0
10.4	63.0	16.0	2.0	0.0	-375.254	1	0
10.5	63.0	16.0	2.0	0.0	-375.078	1	0
10.6	64.0	16.0	2.0	0.0	-374.9	1	0
10.7	64.0	16.0	2.0	0.0	-374.72	1	0
10.8	64.0	16.0	2.0	0.0	-374.538	1	0
10.9	64.0	16.0	2.0	0.0	-374.355	1	0
11.0	64.0	16.0	2.0	0.0	-374.169	1	0
11.1	64.0	16.0	2.0	0.0	-373.981	1	0
11.2	64.0	16.0	2.0	0.0	-373.792	1	0
11.3	64.0	16.0	2.0	0.0	-373.601	1	0
11.4	64.0	16.0	2.0	0.0	-373.407	1	0
11.5	64.0	16.0	2.0	0.0	-373.212	1	0
11.6	64.0	15.0	2.0	0.0	-373.015	1	0
11.7	63.0	15.0	2.0	0.0	-372.816	1	0
11.8	63.0	15.0	2.0	0.0	-372.615	1	0
11.9	64.0	15.0	2.0	0.0	-372.412	1	0
12.0	64.0	15.0	2.0	0.0	-372.208	1	0
12.1	64.0	15.0	2.0	0.0	-372.001	1	0
12.2	64.0	15.0	2.0	0.0	-371.792	1	0
12.3	64.0	15.0	2.0	0.0	-371.582	1	0
12.4	64.0	15.0	2.0	0.0	-371.369	1	0
12.5	64.0	15.0	2.0	0.0	-371.155	1	0
12.6	64.0	15.0	2.0	0.0	-370.939	1	0
12.7	64.0	15.0	2.0	0.0	-370.721	1	0
12.8	64.0	15.0	2.0	0.0	-370.501	1	0
12.9	64.0	15.0	2.0	0.0	-370.279	1	0
13.0	64.0	15.0	2.0	0.0	-370.055	1	0
13.1	64.0	15.0	2.0	0.0	-369.83	1	0
13.2	64.0	15.0	2.0	0.0	-369.602	1	0
13.3	64.0	16.0	2.0	0.0	-369.373	1	0
13.4	64.0	16.0	2.0	0.0	-369.141	1	0
13.5	64.0	16.0	2.0	0.0	-368.908	1	0
13.6	64.0	16.0	2.0	0.0	-368.673	1	0
13.7	64.0	17.0	2.0	0.0	-368.437	1	0
13.8	64.0	17.0	2.0	0.0	-368.198	1	0
13.9	64.0	17.0	2.0	0.0	-367.958	1	0
14.0	64.0	17.0	2.0	0.0	-367.716	1	0
14.1	64.0	17.0	2.0	0.0	-367.472	1	0
14.2	64.0	17.0	2.0	0.0	-367.226	1	0
14.3	64.0	17.0	2.0	0.0	-366.978	1	0
14.4	64.0	17.0	2.0	0.0	-366.729	1	0
14.5	64.0	17.0	2.0	0.0	-366.478	1	0
14.6	64.0	17.0	2.0	0.0	-366.225	1	0
14.7	64.0	16.0	2.0	0.0	-365.971	1	0
14.8	64.0	16.0	2.0	0.0	-365.714	1	0
14.9	64.0	16.0	2.0	0.0	-365.456	1	0
15.0	64.0	16.0	2.0	0.0	-365.197	1	0
15.1	63.0	16.0	2.0	0.0	-364.935	1	0
15.2	63.0	16.0	2.0	0.0	-364.672	1	0
15.3	63.0	16.0	2.0	0.0	-364.408	1	0
