0.0	65.0	13.0	1.0	0.0	-384.664	1	0
0.1	65.0	13.0	1.0	0.0	-384.658	1	0
0.2	65.0	13.0	1.0	0.0	-384.651	1	0
0.3	65.0	13.0	1.0	0.0	-384.644	1	0
0.4	65.0	13.0	1.0	0.0	-384.637	1	0
0.5	65.0	13.0	1.0	0.0	-384.628	1	0
0.6	65.0	13.0	1.0	0.0	-384.62	1	0
0.7	66.0	13.0	1.0	0.0	-384.61	1	0
0.8	66.0	13.0	1.0	0.0	-384.6	1	0
0.9	66.0	13.0	1.0	0.0	-384.59	1	0
1.0	66.0	13.0	1.0	0.0	-384.579	1	0
1.1	66.0	13.0	1.0	0.0	-384.567	1	0
1.2	66.0	13.0	1.0	0.0	-384.555	1	0
1.3	67.0	13.0	1.0	0.0	-384.542	1	0
1.4	68.0	13.0	2.0	0.0	-384.529	1	0
1.5	68.0	13.0	2.0	0.0	-384.515	1	0
1.6	67.0	13.0	2.0	0.0	-384.501	1	0
1.7	68.0	13.0	2.0	0.0	-384.486	1	0
1.8	67.0	13.0	2.0	0.0	-384.471	1	0
1.9	67.0	13.0	2.0	0.0	-384.455	1	0
2.0	67.0	13.0	2.0	0.0	-384.438	1	0
2.1	67.0	14.0	2.0	0.0	-384.421	1	0
2.2	67.0	14.0	2.0	0.0	-384.404	1	0
2.3	67.0	14.0	2.0	0.0	-384.385	1	0
2.4	67.0	14.0	2.0	0.0	-384.367	1	0
2.5	67.0	14.0	2.0	0.0	-384.347	1	0
2.6	67.0	14.0	2.0	0.0	-384.327	1	0
2.7	67.0	14.0	2.0	0.0	-384.307	1	0
2.8	66.0	14.0	2.0	0.0	-384.286	1	0
2.9	66.0	14.0	2.0	0.0	-384.265	1	0
3.0	66.0	14.0	2.0	0.0	-384.242	1	0
3.1	66.0	14.0	2.0	0.0	-384.22	1	0
3.2	66.0	14.0	2.0	0.0	-384.197	1	0
3.3	66.0	14.0	2.0	0.0	-384.173	1	0
3.4	66.0	13.0	2.0	0.0	-384.148	1	0
3.5	66.0	13.0	2.0	0.0	-384.124	1	0
3.6	66.0	13.0	2.0	0.0	-384.098	1	0
3.7	66.0	13.0	2.0	0.0	-384.072	1	0
3.8	66.0	13.0	2.0	0.0	-384.046	1	0
3.9	66.0	13.0	2.0	0.0	-384.018	1	0
4.0	66.0	13.0	2.0	0.0	-383.991	1	0
4.1	66.0	13.0	2.0	0.0	-383.962	1	0
4.2	66.0	13.0	2.0	0.0	-383.934	1	0
4.3	66.0	13.0	2.0	0.0	-383.904	1	0
4.4	65.0	13.0	2.0	0.0	-383.874	1	0
4.5	65.0	13.0	2.0	0.0	-383.843	1	0
4.6	65.0	13.0	2.0	0.0	-383.812	1	0
4.7	65.0	13.0	2.0	0.0	-383.78	1	0
4.8	64.0	13.0	2.0	0.0	-383.748	1	0
4.9	64.0	13.0	2.0	0.0	-383.715	1	0
5.0	64.0	13.0	2.0	0.0	-383.681	1	0
5.1	64.0	13.0	2.0	0.0	-383.647	1	0
5.2	64.0	13.0	2.0	0.0	-383.613	1	0
5.3	64.0	13.0	2.0	0.0	-383.577	1	0
5.4	63.0	13.0	2.0	0.0	-383.541	1	0
