0.0	56.0	11.0	2.0	0.0	-385.637	1	0
0.1	56.0	11.0	2.0	0.0	-385.649	1	0
0.2	56.0	11.0	1.0	0.0	-385.66	1	0
0.3	56.0	11.0	1.0	0.0	-385.671	1	0
0.4	56.0	11.0	1.0	0.0	-385.681	1	0
0.5	56.0	11.0	1.0	0.0	-385.692	1	0
0.6	56.0	11.0	1.0	0.0	-385.702	1	0
0.7	56.0	11.0	1.0	0.0	-385.711	1	0
0.8	57.0	11.0	1.0	0.0	-385.72	1	0
0.9	57.0	11.0	1.0	0.0	-385.729	1	0
1.0	57.0	11.0	1.0	0.0	-385.737	1	0
1.1	57.0	11.0	1.0	0.0	-385.746	1	0
1.2	57.0	11.0	1.0	0.0	-385.753	1	0
1.3	57.0	11.0	1.0	0.0	-385.761	1	0
1.4	58.0	11.0	1.0	0.0	-385.768	1	0
1.5	58.0	11.0	1.0	0.0	-385.775	1	0
1.6	57.0	11.0	1.0	0.0	-385.781	1	0
1.7	57.0	11.0	1.0	0.0	-385.787	1	0
1.8	57.0	11.0	1.0	0.0	-385.793	1	0
1.9	57.0	11.0	1.0	0.0	-385.798	1	0
2.0	57.0	11.0	1.0	0.0	-385.803	1	0
2.1	57.0	11.0	1.0	0.0	-385.808	1	0
2.2	57.0	11.0	1.0	0.0	-385.812	1	0
2.3	57.0	11.0	1.0	0.0	-385.816	1	0
2.4	57.0	11.0	1.0	0.0	-385.819	1	0
2.5	57.0	11.0	1.0	0.0	-385.823	1	0
2.6	57.0	11.0	1.0	0.0	-385.826	1	0
2.7	57.0	11.0	1.0	0.0	-385.828	1	0
2.8	57.0	11.0	1.0	0.0	-385.831	1	0
2.9	57.0	11.0	1.0	0.0	-385.833	1	0
3.0	57.0	11.0	1.0	0.0	-385.834	1	0
3.1	57.0	11.0	1.0	0.0	-385.835	1	0
3.2	57.0	11.0	1.0	0.0	-385.836	1	0
3.3	57.0	11.0	1.0	0.0	-385.837	1	0
3.4	57.0	11.0	1.0	0.0	-385.837	1	0
3.5	57.0	11.0	1.0	0.0	-385.837	1	0
3.6	57.0	11.0	1.0	0.0	-385.837	1	0
3.7	57.0	11.0	1.0	0.0	-385.836	1	0
3.8	57.0	11.0	1.0	0.0	-385.835	1	0
3.9	57.0	11.0	1.0	0.0	-385.834	1	0
4.0	58.0	11.0	1.0	0.0	-385.832	1	0
4.1	58.0	11.0	1.0	0.0	-385.83	1	0
4.2	58.0	11.0	1.0	0.0	-385.827	1	0
4.3	58.0	11.0	1.0	0.0	-385.825	1	0
4.4	60.0	11.0	1.0	0.0	-385.822	1	0
4.5	60.0	11.0	1.0	0.0	-385.818	1	0
4.6	60.0	11.0	1.0	0.0	-385.815	1	0
4.7	60.0	11.0	1.0	0.0	-385.811	1	0
4.8	60.0	11.0	1.0	0.0	-385.806	1	0
4.9	60.0	11.0	1.0	0.0	-385.802	1	0
5.0	60.0	11.0	1.0	0.0	-385.797	1	0
5.1	60.0	11.0	1.0	0.0	-385.791	1	0
5.2	60.0	11.0	1.0	0.0	-385.786	1	0
5.3	60.0	11.0	1.0	0.0	-385.78	1	0
5.4	59.0	11.0	1.0	0.0	-385.774	1	0
5.5	59.0	11.0	1.0	0.0	-385.767	1	0
5.6	59.0	11.0	1.0	0.0	-385.76	1	0
5.7	59.0	11.0	1.0	0.0	-385.753	1	0
5.8	59.0	11.0	1.0	0.0	-385.745	1	0
5.9	59.0	11.0	1.0	0.0	-385.738	1	0
6.0	59.0	10.0	1.0	0.0	-385.729	1	0
6.1	59.0	10.0	1.0	0.0	-385.721	1	0
6.2	59.0	10.0	1.0	0.0	-385.712	1	0
6.3	59.0	10.0	1.0	0.0	-385.703	1	0
6.4	59.0	10.0	1.0	0.0	-385.694	1	0
6.5	58.0	10.0	1.0	0.0	-385.684	1	0
6.6	58.0	10.0	1.0	0.0	-385.674	1	0
6.7	58.0	10.0	1.0	0.0	-385.663	1	0
6.8	59.0	10.0	1.0	0.0	-385.652	1	0
6.9	59.0	10.0	1.0	0.0	-385.641	1	0
7.0	59.0	10.0	1.0	0.0	-385.63	1	0
7.1	60.0	10.0	1.0	0.0	-385.618	1	0
7.2	60.0	10.0	1.0	0.0	-385.606	1	0
7.3	60.0	10.0	1.0	0.0	-385.594	1	0
7.4	60.0	10.0	1.0	0.0	-385.581	1	0
7.5	60.0	10.0	1.0	0.0	-385.568	1	0
7.6	60.0	10.0	1.0	0.0	-385.555	1	0
7.7	60.0	10.0	1.0	0.0	-385.541	1	0
7.8	60.0	10.0	1.0	0.0	-385.527	1	0
7.9	60.0	10.0	1.0	0.0	-385.513	1	0
8.0	60.0	10.0	1.0	0.0	-385.498	1	0
8.1	60.0	10.0	1.0	0.0	-385.483	1	0
8.2	60.0	10.0	1.0	0.0	-385.467	1	0
8.3	60.0	9.0	1.0	0.0	-385.452	1	0
8.4	60.0	9.0	1.0	0.0	-385.436	1	0
8.5	60.0	9.0	1.0	0.0	-385.419	1	0
8.6	60.0	9.0	1.0	0.0	-385.403	1	0
8.7	60.0	9.0	1.0	0.0	-385.386	1	0
8.8	60.0	9.0	1.0	0.0	-385.369	1	0
8.9	60.0	9.0	1.0	0.0	-385.351	1	0
9.0	60.0	9.0	1.0	0.0	-385.333	1	0
9.1	60.0	9.0	1.0	0.0	-385.315	1	0
9.2	60.0	9.0	1.0	0.0	-385.296	1	0
9.3	60.0	9.0	1.0	0.0	-385.277	1	0
9.4	60.0	10.0	1.0	0.0	-385.258	1	0
9.5	60.0	10.0	1.0	0.0	-385.238	1	0
9.6	60.0	10.0	1.0	0.0	-385.218	1	0
9.7	60.0	10.0	1.0	0.0	-385.198	1	0
9.8	60.0	10.0	1.0	0.0	-385.177	1	0
9.9	60.0	10.0	1.0	0.0	-385.156	1	0
10.0	60.0	9.0	1.0	0.0	-385.135	1	0
10.1	60.0	9.0	1.0	0.0	-385.113	1	0
10.2	60.0	9.0	1.0	0.0	-385.091	1	0
10.3	60.0	9.0	1.0	0.0	-385.069	1	0
10.4	60.0	9.0	1.0	0.0	-385.046	1	0
10.5	60.0	9.0	1.0	0.0	-385.023	1	0
10.6	60.0	9.0	1.0	0.0	-384.999	1	0
10.7	60.0	9.0	1.0	0.0	-384.976	1	0
10.8	60.0	9.0	1.0	0.0	-384.951	1	0
10.9	60.0	9.0	1.0	0.0	-384.927	1	0
11.0	60.0	9.0	1.0	0.0	-384.902	1	0
11.1	60.0	9.0	1.0	0.0	-384.877	1	0
11.2	60.0	9.0	1.0	0.0	-384.851	1	0
11.3	60.0	9.0	1.0	0.0	-384.825	1	0
11.4	60.0	9.0	1.0	0.0	-384.799	1	0
11.5	60.0	9.0	1.0	0.0	-384.772	1	0
11.6	60.0	9.0	1.0	0.0	-384.744	1	0
11.7	59.0	9.0	1.0	0.0	-384.717	1	0
11.8	59.0	9.0	1.0	0.0	-384.689	1	0
11.9	59.0	10.0	1.0	0.0	-384.661	1	0
12.0	58.0	10.0	1.0	0.0	-384.632	1	0
12.1	58.0	10.0	1.0	0.0	-384.603	1	0
12.2	58.0	10.0	1.0	0.0	-384.573	1	0
12.3	58.0	10.0	1.0	0.0	-384.543	1	0
12.4	58.0	10.0	1.0	0.0	-384.513	1	0
12.5	58.0	10.0	1.0	0.0	-384.482	1	0
12.6	58.0	10.0	1.0	0.0	-384.451	1	0
12.7	58.0	10.0	1.0	0.0	-384.419	1	0
